       4.558           2       3.877           1
       4.567           2       3.402           1
       4.575           2      0.2201           1
       4.583           2      0.5516           1
       4.592           2      0.4802           1
         4.6           2       0.145           1
       4.608           2      0.5375           1
       4.617           2       1.273           1
       4.625           2      0.5937           1
       4.633           2     0.05469           1
       4.642           2      0.7309           1
        4.65           2      0.2794           1
       4.658           2     0.04909           1
       4.667           2      0.3892           1
       4.675           2      0.1561           1
       4.683           2      0.8024           1
       4.692           2       2.312           1
         4.7           2       2.374           1
       4.708           2       4.772           1
       4.717           2       10.97           1
       4.725           2       20.32           1
       4.733           2       19.56           1
       4.742           2        14.9           1
        4.75           2        18.4           1
       4.758           2       16.88           1
       4.767           2       7.895           1
       4.775           2       2.036           1
       4.783           2      0.4737           1
       4.792           2      0.1695           1
         4.8           2     0.03961           1
       4.808           2      0.5344           1
       4.817           2      0.7745           1
       4.825           2     0.00107           1
       4.833           2      0.6245           1
       4.842           2      0.0442           1
        4.85           2      0.6385           1
       4.858           2      0.1277           1
       4.867           2       2.309           1
       4.875           2        7.56           1
       4.883           2        5.35           1
       4.892           2       1.353           1
         4.9           2      0.1409           1
       4.908           2       1.601           1
       4.917           2       2.126           1
       4.925           2       2.226           1
       4.933           2      0.4352           1
       4.942           2      0.2438           1
        4.95           2       3.016           1
       4.958           2       5.395           1
       4.967           2       1.302           1
       4.975           2      0.6084           1
       4.983           2       5.442           1
       4.992           2       10.53           1
           5           2       13.25           1
       5.008           2       12.71           1
       5.017           2        7.54           1
       5.025           2       3.935           1
       5.033           2       1.804           1
       5.042           2  4.483e-005           1
        5.05           2      0.2744           1
       5.058           2      0.1831           1
       5.067           2      0.9699           1
       5.075           2      0.4048           1
       5.083           2       0.032           1
       5.092           2    0.002623           1
         5.1           2     0.03518           1
       5.108           2      0.6341           1
       5.117           2       1.613           1
       5.125           2       3.235           1
       5.133           2       3.221           1
       5.142           2     0.01182           1
        5.15           2       2.984           1
       5.158           2         5.5           1
       5.167           2        5.73           1
       5.175           2       4.044           1
       5.183           2       1.911           1
       5.192           2        1.53           1
         5.2           2      0.2797           1
       5.208           2      0.6925           1
       5.217           2      0.4855           1
       5.225           2       1.031           1
       5.233           2       3.673           1
       5.242           2       3.311           1
        5.25           2       3.057           1
       5.258           2       1.293           1
       5.267           2     0.01622           1
       5.275           2    0.005242           1
       5.283           2      0.1933           1
       5.292           2      0.1304           1
         5.3           2       0.384           1
       5.308           2       2.652           1
       5.317           2       5.742           1
       5.325           2       4.344           1
       5.333           2       2.281           1
       5.342           2       1.392           1
        5.35           2   0.0009465           1
       5.358           2       1.455           1
       5.367           2        1.39           1
       5.375           2       3.259           1
       5.383           2       11.52           1
       5.392           2       11.83           1
         5.4           2       3.955           1
       5.408           2       1.937           1
       5.417           2       1.868           1
       5.425           2      0.1654           1
       5.433           2       0.127           1
       5.442           2    0.003158           1
        5.45           2      0.0456           1
       5.458           2        1.46           1
       5.467           2      0.9369           1
       5.475           2      0.4594           1
       5.483           2       2.148           1
       5.492           2       1.443           1
         5.5           2      0.2767           1
       5.508           2       1.114           1
       5.517           2       1.004           1
       5.525           2       9.747           1
       5.533           2       23.92           1
       5.542           2       12.28           1
        5.55           2       3.888           1
       5.558           2       5.923           1
       5.567           2        6.71           1
       5.575           2       4.482           1
       5.583           2       4.589           1
       5.592           2        2.42           1
         5.6           2      0.3088           1
       5.608           2      0.0987           1
       5.617           2     0.08236           1
       5.625           2       4.565           1
       5.633           2       12.57           1
       5.642           2        8.68           1
        5.65           2       2.243           1
       5.658           2       1.036           1
       5.667           2       1.068           1
       5.675           2      0.1085           1
       5.683           2     0.05855           1
       5.692           2     0.05318           1
         5.7           2      0.6714           1
       5.708           2       2.873           1
       5.717           2       3.138           1
       5.725           2        1.89           1
       5.733           2       1.803           1
       5.742           2       5.136           1
        5.75           2       10.88           1
       5.758           2       13.21           1
       5.767           2       16.49           1
       5.775           2       23.98           1
       5.783           2       31.43           1
       5.792           2       25.67           1
         5.8           2       14.28           1
       5.808           2       9.325           1
       5.817           2       8.361           1
       5.825           2       9.324           1
       5.833           2       9.649           1
       5.842           2       8.523           1
        5.85           2       7.138           1
       5.858           2       2.941           1
       5.867           2      0.1614           1
       5.875           2      0.2758           1
       5.883           2       2.384           1
       5.892           2       3.348           1
         5.9           2        2.42           1
       5.908           2       4.103           1
       5.917           2       1.318           1
       5.925           2       1.413           1
       5.933           2       7.196           1
       5.942           2       13.44           1
        5.95           2       21.29           1
       5.958           2       32.63           1
       5.967           2        39.8           1
       5.975           2       37.96           1
       5.983           2       35.52           1
       5.992           2       28.98           1
           6           2       20.89           1
       6.008           2       19.79           1
       6.017           2       14.57           1
       6.025           2       7.832           1
       6.033           2       3.701           1
       6.042           2     0.05127           1
        6.05           2       6.286           1
       6.058           2       8.937           1
       6.067           2        4.43           1
       6.075           2       1.871           1
       6.083           2       5.026           1
       6.092           2       5.935           1
         6.1           2    0.005859           1
       6.108           2       1.098           1
       6.117           2       1.416           1
       6.125           2       10.04           1
       6.133           2       3.465           1
       6.142           2     0.03653           1
        6.15           2      0.4578           1
       6.158           2       1.819           1
       6.167           2       3.498           1
       6.175           2       3.113           1
       6.183           2       2.796           1
       6.192           2      0.1116           1
         6.2           2      0.2605           1
       6.208           2       2.722           1
       6.217           2       1.294           1
       6.225           2       12.88           1
       6.233           2       5.222           1
       6.242           2      0.6361           1
        6.25           2     0.04075           1
       6.258           2       4.518           1
       6.267           2       24.41           1
       6.275           2       48.58           1
       6.283           2       47.31           1
       6.292           2       26.65           1
